id,x,y,z
2009,3.9543657,1.6510686,-3.9498305
2010,3.9542005,1.64398,-3.9469602
2011,3.9550695,1.6385782,-3.9440093
2012,3.9560242,1.6352153,-3.9342015
2013,3.9562502,1.6352812,-3.924537
2014,3.9560032,1.6353798,-3.9142368
2015,3.9556513,1.6361449,-3.9024649
2016,3.9555953,1.6368791,-3.8912895
2017,3.9557364,1.6376476,-3.881357
2018,3.9559226,1.6387548,-3.871135
2019,3.9559197,1.6401727,-3.860984
2020,3.9553869,1.6413937,-3.8504965
2021,3.9546947,1.6424328,-3.8443098
2022,3.952998,1.6446148,-3.8316355
2023,3.9520695,1.645616,-3.8254788
2024,3.951098,1.6465697,-3.8193707
2025,3.9501624,1.646813,-3.813674
2026,3.948005,1.6480519,-3.8012211
2027,3.9459405,1.6486171,-3.7889156
2028,3.9450262,1.6486591,-3.782953
2029,3.9438152,1.6477662,-3.7780354
2030,3.9429672,1.6474144,-3.7723787
2031,3.9412794,1.6464709,-3.7611527
2032,3.9397874,1.6455091,-3.7500937
2033,3.9384592,1.6439939,-3.7451813
2034,3.9378266,1.643386,-3.7402074
2035,3.9366329,1.6421227,-3.730856
2036,3.9356265,1.6410072,-3.7221222
2037,3.9343357,1.6394678,-3.7172654
2038,3.9338472,1.6388888,-3.7133057
2039,3.9322197,1.6369653,-3.702329
2040,3.9301205,1.6350385,-3.6935146
2041,3.9292288,1.6344103,-3.6899838
2042,3.9273038,1.6334645,-3.683091
2043,3.9234943,1.6324048,-3.671519
2044,3.9199042,1.6321788,-3.6627767
2045,3.9154205,1.6324626,-3.652745
2046,3.9142044,1.6326615,-3.6500943
2047,3.911717,1.6329767,-3.6449766
2048,3.9059467,1.632331,-3.634
2049,3.904345,1.6319194,-3.631707
2050,3.8978226,1.6293092,-3.6218605
2051,3.8940976,1.6277364,-3.6180854
2052,3.8901541,1.6260886,-3.614589
2053,3.8852584,1.6247253,-3.6098404
2054,3.8832285,1.624244,-3.6081474
2055,3.8791165,1.623523,-3.6047566
2056,3.8748593,1.6230979,-3.6011605
2057,3.8686624,1.6234038,-3.5943189
2058,3.864402,1.6235965,-3.5900867
2059,3.8567352,1.6226417,-3.583025
2060,3.8544278,1.622415,-3.5806339
2061,3.8473558,1.6208386,-3.5733821
2062,3.8431685,1.6197171,-3.5674143
2063,3.8408914,1.6192119,-3.56464
2064,3.8341696,1.6179509,-3.55657
2065,3.8323574,1.6176088,-3.5539665
2066,3.823986,1.6169786,-3.5443244
2067,3.8128252,1.6153883,-3.533949
2068,3.8105698,1.6149848,-3.532016
2069,3.8040829,1.6132122,-3.5264401
2070,3.8018537,1.6123718,-3.5247884
2071,3.792847,1.6086648,-3.5184155
2072,3.7889051,1.6068089,-3.5148902
2073,3.7839873,1.6047041,-3.5094016
2074,3.7803023,1.603655,-3.5030003
2075,3.7759793,1.6019027,-3.4932745
2076,3.7748108,1.6013834,-3.490864
2077,3.7710955,1.6003983,-3.483285
2078,3.7653756,1.6017033,-3.4731052
2079,3.7645772,1.6026869,-3.4713318
2080,3.762443,1.6054448,-3.4664207
2081,3.7600992,1.6077145,-3.4640582
2082,3.7546952,1.6121999,-3.4618547
2083,3.7557235,1.606483,-3.4577067
2084,3.7573092,1.6031793,-3.4559855
2085,3.7638097,1.59446,-3.463846
2086,3.7647362,1.5937376,-3.465189
2087,3.7658741,1.5931212,-3.466462
2088,3.7761059,1.5884324,-3.4739962
2089,3.7814014,1.5866154,-3.475342
2090,3.7871451,1.584326,-3.4756835
2091,3.7961202,1.5797276,-3.475367
2092,3.8055074,1.5748296,-3.4752429
2093,3.8165116,1.5665287,-3.4755034
2094,3.8189144,1.5639535,-3.475524
2095,3.8251066,1.5541598,-3.4753268
2096,3.828689,1.5467199,-3.4749696
2097,3.8298612,1.5416529,-3.475007
2098,3.8319435,1.530498,-3.475259
2099,3.8329523,1.5245322,-3.4754186
2100,3.8341894,1.512482,-3.476353
2101,3.8352025,1.5063256,-3.4771774
2102,3.836162,1.5001045,-3.4781857
2103,3.837013,1.4938569,-3.4793582
2104,3.838628,1.4821956,-3.481959
2105,3.8396153,1.4729223,-3.4841838
2106,3.8406403,1.4691256,-3.4852273
2107,3.8427806,1.4630625,-3.4874105
2108,3.8459358,1.456643,-3.4909608
2109,3.8480272,1.454588,-3.4940019
2110,3.8492093,1.4540663,-3.4955463
2111,3.8551762,1.4529504,-3.5019276
2112,3.8589296,1.4531903,-3.5055504
2113,3.8661969,1.4546267,-3.5103033
2114,3.8684216,1.4551173,-3.5122716
2115,3.8728302,1.4562163,-3.5169153
2116,3.8751023,1.4568137,-3.5193655
2117,3.8825927,1.4585836,-3.5261714
2118,3.8852136,1.459026,-3.5283155
2119,3.893678,1.4591172,-3.5350075
2120,3.8965564,1.4583846,-3.5371711
2121,3.9056902,1.4546279,-3.5431578
2122,3.908964,1.4529802,-3.5451856
2123,3.9156504,1.4502244,-3.549387
2124,3.9277356,1.444958,-3.5544434
2125,3.9321241,1.4432334,-3.555759
2126,3.936077,1.4414803,-3.5574925
2127,3.9457502,1.4380265,-3.5599742
2128,3.956138,1.4347967,-3.5627754
2129,3.9672046,1.4324445,-3.5663464
2130,3.9792907,1.430377,-3.5707188
2131,3.9856553,1.4294916,-3.5731764
2132,3.9922411,1.4287938,-3.5757153
2133,3.999005,1.4282911,-3.5783184
2134,4.005529,1.4275455,-3.5809577
2135,4.019371,1.4269725,-3.5866246
2136,4.0263166,1.4266442,-3.589481
2137,4.040183,1.4254198,-3.595183
2138,4.047247,1.4257935,-3.597372
2139,4.054022,1.424684,-3.6002448
2140,4.060743,1.4235572,-3.6031697
2141,4.067378,1.422463,-3.6061568
2142,4.0802946,1.420592,-3.6121354
2143,4.086849,1.4204673,-3.6148257
2144,4.092912,1.4198005,-3.6177063
2145,4.0987916,1.4191962,-3.6204727
2146,4.1100216,1.418083,-3.625551
2147,4.115398,1.4175076,-3.627887
2148,4.12522,1.4158072,-3.6319897
2149,4.134631,1.4146756,-3.6356952
2150,4.1390386,1.4141638,-3.637405
2151,4.1471868,1.4137522,-3.6399868
2152,4.1578503,1.4123883,-3.6421335
2153,4.167011,1.4116403,-3.6440058
2154,4.177305,1.4109629,-3.6448565
2155,4.181852,1.4110256,-3.6450431
2156,4.1839595,1.4110364,-3.6447754
2157,4.1859384,1.4110264,-3.6442773
2158,4.195442,1.4112039,-3.635283
2159,4.196395,1.4109651,-3.6330428
2160,4.199526,1.4110643,-3.6224213
2161,4.2000923,1.4104153,-3.613888
2162,4.200641,1.4101105,-3.6022859
2163,4.200299,1.4082001,-3.593447
2164,4.2003303,1.4062645,-3.584649
2165,4.199671,1.4048561,-3.574401
2166,4.199385,1.4052972,-3.5715818
2167,4.19913,1.4049222,-3.568355
2168,4.198554,1.4043001,-3.5620234
2169,4.1974897,1.4036313,-3.5531101
2170,4.195979,1.4011079,-3.543856
2171,4.1949434,1.3981155,-3.5354383
2172,4.1947646,1.3973209,-3.5336082
2173,4.193084,1.3945872,-3.5231364
2174,4.190298,1.39382,-3.5142977
2175,4.184269,1.3943444,-3.504044
2176,4.1799498,1.395151,-3.498198
2177,4.17463,1.3960423,-3.4934702
2178,4.1645412,1.3969823,-3.4855928
2179,4.1623297,1.3972383,-3.4841583
2180,4.1531625,1.3987459,-3.4772756
2181,4.148478,1.3997792,-3.4741085
2182,4.1436243,1.4010795,-3.4704762
2183,4.134442,1.403967,-3.4636462
2184,4.132115,1.405067,-3.4616556
2185,4.1232815,1.4086977,-3.4545264
2186,4.1145,1.412545,-3.4466841
2187,4.1123238,1.4134502,-3.4447777
2188,4.1079545,1.4151231,-3.4409342
2189,4.103522,1.4169793,-3.436579
2190,4.101359,1.4178213,-3.4347003
2191,4.0929713,1.4213016,-3.4270747
2192,4.0890145,1.4228463,-3.423017
2193,4.0833006,1.4251211,-3.416678
2194,4.0812364,1.4262487,-3.4140859
2195,4.073816,1.4293745,-3.4049962
2196,4.065392,1.433446,-3.3936179
2197,4.0638256,1.4341878,-3.3916988
2198,4.060974,1.4361967,-3.387315
2199,4.05831,1.4380045,-3.3835633
2200,4.05469,1.440492,-3.3784845
2201,4.0521245,1.4419018,-3.3748407
2202,4.0477753,1.4450783,-3.3686662
2203,4.0448976,1.4480631,-3.3671205
2204,4.041023,1.4560827,-3.366206
2205,4.0360756,1.4653566,-3.3732572
2206,4.035025,1.4674413,-3.3752296
2207,4.0339327,1.4697256,-3.3773234
2208,4.029898,1.4773269,-3.3833058
2209,4.0285506,1.4804428,-3.385825
2210,4.0256085,1.4872187,-3.3912978
2211,4.0240726,1.4909024,-3.3942068
2212,4.0225224,1.4947641,-3.3971815
2213,4.0209036,1.4982532,-3.399541
2214,4.017634,1.5066136,-3.4056954
2215,4.0141873,1.5155897,-3.4124277
2216,4.0123706,1.5202662,-3.416145
2217,4.0090194,1.5293965,-3.4231117
2218,4.0069065,1.5340893,-3.4272275
2219,4.0046396,1.5387492,-3.4314585
2220,4.0022564,1.5434225,-3.4358003
2221,3.9997144,1.5480514,-3.4402716
2222,3.9947617,1.5571327,-3.4482038
2223,3.9883184,1.565699,-3.4573944
2224,3.984811,1.5698419,-3.4619615
2225,3.9811473,1.5739127,-3.466546
2226,3.9773524,1.5778922,-3.4711764
2227,3.9745386,1.582405,-3.4739656
2228,3.9704738,1.5861082,-3.47854
2229,3.9618297,1.5930568,-3.48764
2230,3.95719,1.5963453,-3.4921565
2231,3.9537818,1.6005617,-3.4956663
2232,3.9434056,1.6068913,-3.5041482
2233,3.9378245,1.6098809,-3.508176
2234,3.9319608,1.6126963,-3.5120716
2235,3.9258678,1.6153606,-3.515933
2236,3.9206927,1.6184936,-3.5199263
2237,3.9142182,1.6208925,-3.5242283
2238,3.9076042,1.623217,-3.5287826
2239,3.9009852,1.6255177,-3.5335083
2240,3.8945801,1.6279205,-3.5382564
2241,3.8826585,1.6331717,-3.5480816
2242,3.8767993,1.6356373,-3.5526292
2243,3.8710241,1.6379833,-3.5570738
2244,3.8596885,1.6423227,-3.5653834
2245,3.8541026,1.6443598,-3.569051
2246,3.848242,1.6463597,-3.5726025
2247,3.842741,1.6483774,-3.5754724
2248,3.832041,1.6525966,-3.5807393
2249,3.8222947,1.6576508,-3.5867038
2250,3.8136225,1.6638612,-3.5936773
2251,3.8097136,1.6674068,-3.5968955
2252,3.802153,1.6749126,-3.602577
2253,3.7983794,1.6787654,-3.6049745
2254,3.7956624,1.6831563,-3.6062243
2255,3.7919888,1.6870872,-3.608101
2256,3.7842553,1.6945782,-3.6114256
2257,3.7803283,1.6982044,-3.612803
2258,3.7708786,1.7050782,-3.6164906
2259,3.7626011,1.7118605,-3.6186585
2260,3.75871,1.7154394,-3.6195838
2261,3.754992,1.7190762,-3.6203523
2262,3.746711,1.7253376,-3.6220033
2263,3.743061,1.7285305,-3.6223974
2264,3.731688,1.7367463,-3.6221256
2265,3.7242255,1.7414241,-3.6206217
2266,3.7168314,1.7454872,-3.6182477
2267,3.713134,1.7472699,-3.616994
2268,3.7057738,1.7508427,-3.6140358
2269,3.702237,1.7531686,-3.6127558
2270,3.6990776,1.7557993,-3.6108065
2271,3.693234,1.7616135,-3.6071723
2272,3.6875656,1.7674949,-3.6038573
2273,3.6848235,1.770233,-3.6018353
2274,3.6793516,1.7768104,-3.597292
2275,3.67662,1.7805508,-3.5945394
2276,3.6739323,1.7845842,-3.591622
2277,3.6712265,1.7887393,-3.588804
2278,3.6646836,1.7966995,-3.5840356
2279,3.6568325,1.808535,-3.5789213
2280,3.6546602,1.8125627,-3.5772405
2281,3.6510227,1.8159744,-3.5749297
2282,3.6444685,1.8272232,-3.56905
2283,3.6373196,1.8378539,-3.5631921
2284,3.632644,1.8442204,-3.5601015
2285,3.6302717,1.8472307,-3.5586936
2286,3.6220503,1.8540426,-3.5564258
2287,3.61984,1.8566908,-3.5559134
2288,3.6136239,1.8638686,-3.5549219
2289,3.6116593,1.866089,-3.5545886
2290,3.6049824,1.87635,-3.5510986
2291,3.5953681,1.8853314,-3.551289
2292,3.593949,1.8862091,-3.5521526
2293,3.5879776,1.8892914,-3.5562212
2294,3.5848958,1.8910488,-3.560612
2295,3.581096,1.891718,-3.5660093
2296,3.5769215,1.8921838,-3.5755184
2297,3.5748506,1.8928741,-3.5805128
2298,3.5736651,1.8935993,-3.5878959
2299,3.572904,1.8948907,-3.59618
2300,3.5726178,1.8955889,-3.6037014
2301,3.5725143,1.8963094,-3.6086245
2302,3.5725725,1.8973715,-3.6187725
2303,3.5725944,1.8988614,-3.6283116
2304,3.573514,1.8988476,-3.6386182
2305,3.5747178,1.8982788,-3.6491992
2306,3.5754378,1.8978606,-3.6546364
2307,3.5751033,1.8980007,-3.6607509
2308,3.5760138,1.897545,-3.6665132
2309,3.578308,1.8968775,-3.6784136
2310,3.5812008,1.8967217,-3.6906729
2311,3.582597,1.8970747,-3.6965024
2312,3.5856998,1.8972174,-3.7094235
2313,3.5873008,1.8973247,-3.7159884
2314,3.5906012,1.8977534,-3.729175
2315,3.592694,1.8982426,-3.7365346
2316,3.5960226,1.8988392,-3.7499766
2317,3.5976887,1.8990638,-3.756876
2318,3.6010633,1.8993605,-3.7709334
2319,3.6028924,1.8994739,-3.7761033
2320,3.6062713,1.899751,-3.7899115
2321,3.6080549,1.899979,-3.7967517
2322,3.611733,1.9003685,-3.8106432
2323,3.6142912,1.9009633,-3.8202043
2324,3.616239,1.9010957,-3.8272622
2325,3.6202087,1.9014308,-3.8408694
2326,3.6222785,1.9017113,-3.847339
2327,3.6258514,1.9023893,-3.8574474
2328,3.630117,1.9030135,-3.869168
2329,3.6342716,1.9033585,-3.880195
2330,3.6363537,1.9035057,-3.885425
2331,3.6399555,1.903812,-3.8954697
2332,3.646205,1.9043349,-3.9094064
2333,3.649835,1.9044211,-3.9190214
2334,3.6540258,1.904603,-3.9272351
2335,3.6560962,1.9045657,-3.9312654
2336,3.658204,1.9044852,-3.9352112
2337,3.6637018,1.9036717,-3.9465082
2338,3.665898,1.9034661,-3.9501002
2339,3.670515,1.9032316,-3.9570866
2340,3.6769197,1.9027202,-3.9668977
2341,3.6862595,1.9034811,-3.976336
2342,3.696168,1.9036865,-3.986961
2343,3.7022688,1.9022361,-3.9952188
2344,3.7067695,1.9012829,-3.9997773
2345,3.713267,1.8994521,-4.0068917
2346,3.7163124,1.8983266,-4.010315
2347,3.721078,1.8969756,-4.015469
2348,3.7253845,1.8945959,-4.0217385
2349,3.727827,1.8934089,-4.0260377
2350,3.7300422,1.8911018,-4.0354767
2351,3.7247934,1.8946588,-4.0440345
2352,3.7243304,1.8953713,-4.044948
2353,3.724113,1.8960148,-4.04606
2354,3.7165012,1.9031055,-4.0553946
2355,3.7149634,1.9043094,-4.05707
2356,3.7124035,1.9050921,-4.0582757
2357,3.7037852,1.9080571,-4.063663
2358,3.700884,1.9093728,-4.0651073
2359,3.6942604,1.914939,-4.0693765
2360,3.692626,1.9164448,-4.0704365
2361,3.684903,1.9241103,-4.0747313
2362,3.682872,1.9262749,-4.07563
2363,3.6742606,1.9362477,-4.0782003
2364,3.6638126,1.9465953,-4.0817385
2365,3.652638,1.9574217,-4.0840626
2366,3.6443548,1.9649216,-4.0849123
2367,3.6419678,1.9668161,-4.0850115
2368,3.6391096,1.9692131,-4.0849404
2369,3.6333976,1.974006,-4.0845366
2370,3.6304746,1.9763407,-4.0842204
2371,3.6245303,1.980728,-4.0835333
2372,3.6183696,1.9855605,-4.081278
2373,3.6120393,1.9901518,-4.078361
2374,3.602347,1.9956704,-4.0740757
2375,3.5922272,2.0002708,-4.068478
2376,3.5856059,2.0030658,-4.0646224
2377,3.5822468,2.0041401,-4.0625925
2378,3.578832,2.0050604,-4.0605245
2379,3.5715926,2.0065107,-4.0560975
2380,3.567768,2.007141,-4.053604
2381,3.5639122,2.0077944,-4.0508814
2382,3.552703,2.0092146,-4.0426745
2383,3.544398,2.0097756,-4.0366893
2384,3.5399482,2.009888,-4.033503
2385,3.5313492,2.0103774,-4.0262594
2386,3.5268974,2.0107353,-4.0223794
2387,3.5224478,2.0111282,-4.018384
2388,3.5179574,2.01149,-4.0143785
2389,3.5134182,2.0118153,-4.0103745
2390,3.5053523,2.0121696,-4.002427
2391,3.5006776,2.012285,-3.9983907
2392,3.4960303,2.012401,-3.9943085
2393,3.4914527,2.0125387,-3.9901776
2394,3.4831352,2.0128193,-3.9821596
2395,3.4741976,2.0127578,-3.9745839
2396,3.464962,2.0120468,-3.9675612
2397,3.4602587,2.011472,-3.964184
2398,3.4515777,2.0103536,-3.9580588
2399,3.4472554,2.009874,-3.9549162
2400,3.4429593,2.0093176,-3.9519987
2401,3.4344945,2.0080447,-3.9467533
2402,3.4302392,2.007155,-3.9449677
2403,3.4223397,2.0058243,-3.9407454
2404,3.415039,2.0047886,-3.9368632
2405,3.411461,2.0043,-3.9349816
2406,3.4035983,2.003329,-3.9315917
2407,3.392584,2.0015147,-3.9271162
2408,3.3851101,2.000496,-3.9247677
2409,3.3816485,2.0002117,-3.9234664
2410,3.3749595,1.9999472,-3.9209502
2411,3.3646672,1.9995664,-3.918584
2412,3.352333,2.0016541,-3.9155908
2413,3.3496335,2.0026252,-3.9149334
2414,3.3435094,2.0040228,-3.9142358
2415,3.3325212,2.0039551,-3.9142866
2416,3.324099,2.0026486,-3.9153397
2417,3.3134894,2.0000865,-3.9192123
2418,3.3075967,1.9992455,-3.9267204
2419,3.3041701,1.9987887,-3.9324281
2420,3.3004336,1.9977571,-3.9371572
2421,3.295389,1.9974557,-3.9458144
2422,3.293982,1.9974688,-3.9491696
2423,3.290653,1.9969012,-3.9563687
2424,3.288364,1.9970764,-3.9691985
2425,3.286243,1.995859,-3.978877
2426,3.2858427,1.994934,-3.9904423
2427,3.2859771,1.9942821,-3.996645
2428,3.2870884,1.9925563,-4.009391
2429,3.2871041,1.9911793,-4.015192
2430,3.2897408,1.9890386,-4.0274453
2431,3.2939425,1.986822,-4.039402
2432,3.2966592,1.9856145,-4.04542
2433,3.2990706,1.9837139,-4.0508304
2434,3.301869,1.9819611,-4.057205
2435,3.3069282,1.9776336,-4.070694
2436,3.3092642,1.9751564,-4.0777764
2437,3.3115158,1.9725895,-4.085034
2438,3.3158107,1.9681302,-4.0986476
2439,3.3178682,1.9657422,-4.1059895
2440,3.3197198,1.9632666,-4.1134534
2441,3.3213625,1.9606754,-4.121124
2442,3.32286,1.9579712,-4.1290355
2443,3.3240616,1.9553316,-4.1372743
2444,3.3254533,1.9524723,-4.145575
2445,3.3282373,1.9466155,-4.1624937
2446,3.329609,1.9435487,-4.171055
2447,3.3309984,1.9403409,-4.179686
2448,3.332174,1.9372703,-4.1875777
2449,3.333636,1.9337201,-4.1963906
2450,3.3350844,1.9299908,-4.2053304
2451,3.3377542,1.9218568,-4.2234716
2452,3.3389556,1.9173987,-4.2326064
2453,3.3399224,1.9128729,-4.2428966
2454,3.341027,1.9079843,-4.2521434
2455,3.3421977,1.9029566,-4.2614584
2456,3.343473,1.8978226,-4.2708426
2457,3.344922,1.8926827,-4.2802153
2458,3.3466256,1.8876907,-4.2894745
2459,3.3483481,1.8835404,-4.2983537
2460,3.3507538,1.8791971,-4.307158
2461,3.3535216,1.8751519,-4.315754
2462,3.3565798,1.8712889,-4.3242636
2463,3.3597267,1.8674489,-4.3328447
2464,3.3627012,1.8635575,-4.3415647
2465,3.3649728,1.8604971,-4.349105
2466,3.3668664,1.8564596,-4.357868
2467,3.3682554,1.8523034,-4.366624
2468,3.3693004,1.8481091,-4.375481
2469,3.3701181,1.8439002,-4.3844557
2470,3.370774,1.8396271,-4.3935432
2471,3.3721507,1.8359011,-4.4019322
2472,3.3729126,1.8310043,-4.4112873
2473,3.3735626,1.8256072,-4.420774
2474,3.3736851,1.8199333,-4.4304147
2475,3.3729455,1.8143214,-4.440299
2476,3.3718119,1.80907,-4.4504538
2477,3.3696384,1.8037987,-4.460513
2478,3.3670523,1.798457,-4.4705667
2479,3.3641212,1.792914,-4.4807086
2480,3.3610494,1.7869725,-4.491003
2481,3.358049,1.7804999,-4.501477
2482,3.3560903,1.773674,-4.511765
2483,3.3538644,1.7657032,-4.522624
2484,3.3520277,1.7570881,-4.5336266
2485,3.3505337,1.7480546,-4.5446696
2486,3.3491225,1.7387916,-4.5556197
2487,3.3475587,1.7293999,-4.566333
2488,3.345451,1.7204317,-4.576637
2489,3.342752,1.7117956,-4.586398
2490,3.3398342,1.703936,-4.595383
2491,3.333456,1.69049,-4.6116576
2492,3.3299901,1.6845822,-4.6194367
2493,3.326946,1.6796701,-4.627351
2494,3.3237815,1.6750305,-4.634922
2495,3.3210332,1.6711789,-4.6422105
2496,3.3187585,1.6679734,-4.6490765
2497,3.317004,1.6651,-4.6553965
2498,3.31619,1.6628808,-4.6608963
2499,3.315549,1.6601073,-4.666076
2500,3.3153768,1.6544983,-4.6758347
2501,3.3157802,1.645877,-4.686066
2502,3.317109,1.6409582,-4.690851
2503,3.318631,1.6349638,-4.69295
2504,3.3249056,1.6303443,-4.6838136
2505,3.3268774,1.624431,-4.6823645
2506,3.3313737,1.6145662,-4.6804214
2507,3.3326643,1.6175803,-4.680201
2508,3.3343506,1.6136596,-4.6780457
2509,3.334104,1.6117604,-4.673682
2510,3.3336031,1.6109921,-4.6636486
2511,3.3331895,1.6082565,-4.6535387
2512,3.3332546,1.6116034,-4.679429
2513,3.3331997,1.6099638,-4.674639
2514,3.333278,1.613152,-4.683577
2515,3.3337429,1.6161996,-4.6854095
2516,3.333932,1.6158751,-4.684741
2517,3.333902,1.6171398,-4.6855817
2518,3.3342364,1.6167628,-4.684956
2519,3.334275,1.6175046,-4.6852927
2520,3.3346684,1.6172358,-4.684971
2521,3.334426,1.6178793,-4.6853423
2522,3.33512,1.6176226,-4.6852193
2523,3.3348322,1.6180781,-4.6854386
2524,3.3351095,1.6180402,-4.685512
2525,3.3354733,1.6241974,-4.6849804
2526,3.3354158,1.6232126,-4.6851482
2527,3.3354678,1.6239705,-4.6849914
2528,3.335434,1.6232622,-4.6851015
2529,3.3354645,1.6237518,-4.685
2530,3.3354483,1.623315,-4.6850595
2531,3.3354733,1.6238039,-4.6849523
2532,3.3354545,1.6233847,-4.68502
2533,3.335461,1.6236236,-4.6849656
2534,3.3354154,1.6250254,-4.684577
2535,3.3354113,1.6238729,-4.684805
2536,3.3353963,1.6250975,-4.684542
2537,3.3354023,1.6239556,-4.684773
2538,3.3353784,1.625146,-4.684507
2539,3.3353922,1.624019,-4.6847405
2540,3.3353648,1.6251726,-4.684481
2541,3.3353841,1.6240653,-4.6847076
2542,3.3353503,1.625196,-4.68445
2543,3.3353746,1.6241034,-4.6846695
2544,3.3353605,1.6252326,-4.684411
2545,3.3353703,1.6241485,-4.684633
2546,3.3353772,1.6250348,-4.684437
2547,3.3353777,1.6242019,-4.6846004
2548,3.3353963,1.6250714,-4.684416
2549,3.335386,1.6242529,-4.6845737
2550,3.3354182,1.6251091,-4.6843834
2551,3.3354092,1.6243048,-4.684547
2552,3.3354535,1.6251589,-4.684353
2553,3.3354318,1.6243662,-4.684513
2554,3.3354867,1.6252038,-4.6843424
2555,3.3354588,1.6244259,-4.6844893
2556,3.3355083,1.6250387,-4.684378
2557,3.3354735,1.6242989,-4.684509
2558,3.3355389,1.6250993,-4.684376
2559,3.3355012,1.6243647,-4.684493
2560,3.3355627,1.6251625,-4.6843705
2561,3.3355346,1.6246208,-4.684458
2562,3.3355572,1.6250118,-4.6843967
2563,3.335537,1.6246772,-4.6844463
2564,3.3355536,1.6250533,-4.6843815
2565,3.3355336,1.6247185,-4.68443
2566,3.335551,1.6250813,-4.6843605
2567,3.3355334,1.6247507,-4.6844077
2568,3.3355403,1.6250908,-4.684337
2569,3.335521,1.6247585,-4.684384
2570,3.3355253,1.6250819,-4.684311
2571,3.3355079,1.6247594,-4.684354
2572,3.335513,1.6250744,-4.684282
2573,3.3355024,1.6247588,-4.6843204
2574,3.3355107,1.6250589,-4.6842427
2575,3.3354993,1.6247535,-4.684282
2576,3.3355076,1.6250483,-4.6842113
2577,3.3354998,1.6246132,-4.6842837
2578,3.335507,1.625044,-4.684192
2579,3.3354988,1.6246272,-4.6842647
2580,3.335517,1.6250466,-4.6841745
2581,3.335513,1.624786,-4.684219
2582,3.3355296,1.625066,-4.6841526
2583,3.33553,1.6248151,-4.684198
2584,3.3355463,1.6250862,-4.6841335
2585,3.3355446,1.6248492,-4.6841817
2586,3.3355608,1.6251138,-4.684109
2587,3.3355556,1.6248832,-4.6841526
2588,3.335565,1.6250095,-4.6841164
